"age","city","occupation","gender","income"
38,"Pécs","Sales Representative","Female",296866.851778765
17,"Győr","Nurse","Female",0
54,"Budapest","Manager","Female",633718.605077057
62,"Szeged","Nurse","Male",467354.711028972
53,"Miskolc","Driver","Male",505092.287618681
40,"Győr","Chef","Male",284317.378647415
40,"Budapest","Engineer","Female",393223.405841531
22,"Budapest","Engineer","Male",306945.110544587
49,"Szeged","Teacher","Female",431509.337324278
37,"Debrecen","Engineer","Male",504694.723970315
32,"Eger","Nurse","Male",245473.245672277
23,"Győr","Sales Representative","Female",44510.1929153427
36,"Budapest","Nurse","Female",344177.404781441
30,"Győr","Teacher","Male",261033.164235572
35,"Debrecen","Nurse","Female",390211.121645386
25,"Szeged","Accountant","Male",249986.131708381
60,"Debrecen","Engineer","Male",566690.230611396
40,"Miskolc","Manager","Female",379047.890588423
53,"Győr","Manager","Male",560124.231047694
9,"Győr","Nurse","Male",0
35,"Eger","Nurse","Male",293977.330426837
32,"Győr","Sales Representative","Male",248512.869822158
25,"Budapest","Engineer","Male",273472.62045963
59,"Debrecen","Doctor","Female",641362.467167535
23,"Pécs","Sales Representative","Female",90380.4230133913
44,"Szombathely","Chef","Male",389421.356035088
50,"Budapest","Driver","Male",483933.604807556
42,"Budapest","Nurse","Male",461283.56068087
29,"Szeged","Nurse","Female",229299.781494259
51,"Budapest","Teacher","Female",486690.8753545
42,"Pécs","Chef","Female",350536.134665385
27,"Pécs","Software Developer","Male",307236.709582493
23,"Szombathely","Software Developer","Male",144801.009091836
65,"Miskolc","Chef","Male",555976.106262773
32,"Szombathely","Software Developer","Female",331070.103649804
18,"Szeged","Teacher","Female",123057.291231586
46,"Eger","Driver","Male",412105.744003662
44,"Debrecen","Engineer","Female",418764.442869095
24,"Budapest","Nurse","Female",155521.944778804
17,"Pécs","Nurse","Female",0
39,"Budapest","Teacher","Male",475328.395057531
54,"Szeged","Sales Representative","Female",449415.149115878
48,"Debrecen","Engineer","Female",450476.920552239
34,"Budapest","Nurse","Female",418392.752296064
30,"Miskolc","Software Developer","Male",353590.779406721
43,"Budapest","Teacher","Female",556814.238971693
42,"Budapest","Engineer","Female",537345.304943854
48,"Eger","Accountant","Female",398170.690238193
35,"Budapest","Nurse","Male",407123.412870988
51,"Budapest","Teacher","Male",477438.768424801
30,"Debrecen","Teacher","Male",385953.816476738
36,"Budapest","Engineer","Female",429042.180578185
49,"Budapest","Teacher","Male",542608.601585653
52,"Budapest","Software Developer","Female",630017.53072011
17,"Miskolc","Sales Representative","Female",0
41,"Eger","Teacher","Female",295986.052935788
47,"Debrecen","Sales Representative","Male",415375.284723765
23,"Szeged","Driver","Male",200017.568417543
46,"Pécs","Teacher","Male",401127.915559982
30,"Pécs","Sales Representative","Male",237912.337920409
52,"Budapest","Manager","Female",535923.383714388
46,"Budapest","Engineer","Female",620643.891369272
49,"Debrecen","Manager","Female",477841.737998126
41,"Budapest","Accountant","Male",454944.149736355
50,"Pécs","Doctor","Female",473704.717379731
57,"Budapest","Doctor","Male",605229.109848085
64,"Budapest","Accountant","Female",608032.700916374
40,"Miskolc","Nurse","Female",386920.431079848
13,"Győr","Accountant","Female",0
40,"Budapest","Doctor","Male",451787.594224995
42,"Debrecen","Sales Representative","Male",369867.159914433
38,"Pécs","Sales Representative","Female",313609.510971096
47,"Budapest","Doctor","Female",668835.669457787
52,"Budapest","Software Developer","Male",594492.734262467
34,"Budapest","Doctor","Male",419434.88879322
36,"Szeged","Driver","Female",285748.968936625
45,"Budapest","Sales Representative","Female",510491.45772715
33,"Miskolc","Software Developer","Male",312204.306149312
41,"Szeged","Nurse","Female",379642.447546309
16,"Budapest","Sales Representative","Female",0
27,"Eger","Sales Representative","Male",179446.53028555
24,"Budapest","Software Developer","Male",423239.676569378
30,"Szeged","Driver","Male",293188.32849869
32,"Debrecen","Manager","Male",439692.82268533
45,"Budapest","Accountant","Male",541887.73176988
52,"Pécs","Chef","Female",378450.431671283
31,"Debrecen","Sales Representative","Male",205585.728876475
28,"Debrecen","Accountant","Male",254045.511013173
27,"Miskolc","Software Developer","Female",346632.512255053
35,"Budapest","Doctor","Male",598515.419420381
37,"Szeged","Accountant","Female",353203.787521553
46,"Budapest","Sales Representative","Male",485202.870435295
36,"Győr","Engineer","Female",334430.278729958
15,"Győr","Nurse","Female",0
39,"Szeged","Sales Representative","Female",278458.268287379
54,"Budapest","Engineer","Female",559044.274855769
54,"Szeged","Engineer","Female",528267.498071732
31,"Pécs","Accountant","Male",310072.059071647
21,"Budapest","Accountant","Female",386159.780152084
69,"Miskolc","Software Developer","Female",687426.117019255
38,"Budapest","Nurse","Female",295236.121465479
39,"Miskolc","Sales Representative","Female",191737.879877291
45,"Budapest","Teacher","Female",458105.679844116
21,"Budapest","Sales Representative","Male",226941.451007428
31,"Debrecen","Accountant","Female",340672.627204547
22,"Budapest","Chef","Female",170950.96687007
32,"Debrecen","Accountant","Male",375949.09153225
41,"Debrecen","Accountant","Female",404689.30400943
24,"Eger","Nurse","Female",168348.731000543
47,"Pécs","Manager","Female",431089.591398483
43,"Szombathely","Engineer","Male",480147.853189894
29,"Miskolc","Sales Representative","Female",188468.778333201
43,"Szombathely","Chef","Male",496939.903972527
49,"Debrecen","Doctor","Male",554035.765228661
53,"Győr","Manager","Female",577921.526805512
37,"Miskolc","Engineer","Male",363795.19146208
39,"Debrecen","Accountant","Female",310452.243604358
39,"Miskolc","Manager","Male",475217.693041189
57,"Miskolc","Sales Representative","Female",454497.868228242
54,"Debrecen","Teacher","Female",512707.432542599
50,"Debrecen","Sales Representative","Male",504082.736919382
37,"Budapest","Sales Representative","Male",313026.243232847
44,"Budapest","Engineer","Male",484695.330942647
45,"Budapest","Engineer","Male",586704.930531781
27,"Miskolc","Manager","Male",206806.553726828
19,"Budapest","Accountant","Female",160476.458375422
48,"Budapest","Chef","Female",498220.264598233
22,"Miskolc","Software Developer","Female",205733.263247914
40,"Eger","Manager","Female",421012.292113191
43,"Budapest","Doctor","Male",546830.902246903
47,"Debrecen","Engineer","Male",514821.351392887
42,"Pécs","Sales Representative","Male",334835.417605644
31,"Debrecen","Nurse","Female",354837.040723644
52,"Szeged","Nurse","Male",494326.978821233
61,"Budapest","Accountant","Female",652870.270194901
51,"Debrecen","Sales Representative","Male",513621.10088534
17,"Budapest","Nurse","Female",0
57,"Debrecen","Engineer","Female",629483.015711028
39,"Győr","Teacher","Female",373527.53863041
46,"Debrecen","Sales Representative","Female",276978.80984815
47,"Miskolc","Engineer","Male",434392.866819457
39,"Budapest","Accountant","Female",486874.779447111
39,"Szombathely","Sales Representative","Female",293186.785997011
52,"Eger","Nurse","Male",416115.361540471
49,"Budapest","Teacher","Female",502794.140330446
52,"Miskolc","Engineer","Female",458478.69477954
69,"Budapest","Accountant","Male",660902.762216663
48,"Szeged","Engineer","Female",628595.257446329
42,"Eger","Nurse","Male",386889.587544127
13,"Pécs","Software Developer","Female",0
72,"Győr","Manager","Female",80841.5410084391
34,"Debrecen","Nurse","Female",286537.546775733
68,"Szeged","Sales Representative","Female",570865.806415097
44,"Miskolc","Nurse","Male",314481.283900266
58,"Budapest","Software Developer","Male",705037.677376062
39,"Budapest","Teacher","Female",471382.700568667
46,"Budapest","Engineer","Male",546956.615790721
43,"Szombathely","Accountant","Male",356596.897662955
38,"Budapest","Doctor","Female",470709.351270828
39,"Pécs","Doctor","Male",324949.081158048
52,"Pécs","Nurse","Male",431191.935983424
38,"Budapest","Software Developer","Female",606009.660064457
16,"Debrecen","Doctor","Male",0
38,"Pécs","Accountant","Female",392902.376086266
46,"Debrecen","Accountant","Male",535550.62891964
47,"Pécs","Sales Representative","Female",329693.088245397
47,"Budapest","Software Developer","Female",642006.685287293
20,"Pécs","Driver","Female",69217.0935266496
44,"Eger","Manager","Male",385284.06279345
52,"Pécs","Doctor","Female",502968.330085217
55,"Miskolc","Sales Representative","Male",348257.968315097
37,"Budapest","Software Developer","Female",474141.985586673
36,"Budapest","Sales Representative","Male",375855.689737537
58,"Győr","Accountant","Male",556999.666231014
20,"Debrecen","Accountant","Male",142953.976368471
35,"Eger","Sales Representative","Female",247383.280686445
45,"Budapest","Engineer","Male",532434.95278136
21,"Szombathely","Manager","Female",161709.77426653
43,"Budapest","Accountant","Male",527755.28173468
63,"Debrecen","Nurse","Male",636402.682094007
40,"Budapest","Accountant","Female",452588.262211137
37,"Budapest","Manager","Male",478644.806901544
46,"Pécs","Sales Representative","Female",440106.144011799
37,"Budapest","Software Developer","Female",474215.4072518
50,"Győr","Sales Representative","Male",387961.632667914
51,"Szombathely","Sales Representative","Male",440242.428592999
40,"Pécs","Sales Representative","Male",376766.052516362
26,"Eger","Sales Representative","Male",153091.780330452
24,"Debrecen","Sales Representative","Female",144883.44960565
33,"Győr","Engineer","Female",335175.617029666
50,"Budapest","Sales Representative","Male",596451.624387473
17,"Miskolc","Engineer","Female",0
17,"Budapest","Accountant","Female",0
32,"Szombathely","Manager","Male",261599.082490106
45,"Győr","Nurse","Male",345440.184976684
29,"Debrecen","Accountant","Male",380668.718250777
51,"Budapest","Accountant","Male",554731.574420561
44,"Miskolc","Accountant","Female",383152.453012553
38,"Eger","Doctor","Female",395213.840923328
50,"Pécs","Accountant","Male",456687.525624759
45,"Debrecen","Chef","Female",436615.15586664
35,"Miskolc","Nurse","Female",226162.302477333
43,"Szeged","Engineer","Male",451951.544622779
48,"Budapest","Teacher","Male",459572.947881149
44,"Pécs","Engineer","Female",420926.401641311
32,"Budapest","Teacher","Female",429676.934111621
50,"Budapest","Chef","Male",482998.578020305
54,"Miskolc","Engineer","Female",507292.496051171
43,"Miskolc","Accountant","Male",380179.305929058
42,"Budapest","Sales Representative","Male",413907.245292978
39,"Szombathely","Sales Representative","Female",391845.706227954
66,"Debrecen","Sales Representative","Male",614294.726490645
43,"Szeged","Accountant","Female",462918.368600248
38,"Szombathely","Nurse","Male",409980.841066921
10,"Eger","Doctor","Male",0
21,"Eger","Engineer","Male",179144.260528221
39,"Budapest","Accountant","Female",470611.402550873
42,"Debrecen","Chef","Male",344344.333408157
43,"Pécs","Chef","Male",297619.212384342
50,"Budapest","Teacher","Female",491148.05618715
38,"Győr","Sales Representative","Male",367360.186616321
55,"Győr","Driver","Female",372470.715551392
29,"Szeged","Accountant","Female",302219.777972063
25,"Budapest","Teacher","Female",243060.799408231
25,"Szombathely","Sales Representative","Male",218560.44647067
49,"Miskolc","Doctor","Female",524776.088364342
39,"Debrecen","Teacher","Male",364452.331907983
49,"Budapest","Sales Representative","Female",467590.602072528
37,"Debrecen","Teacher","Male",278906.22034222
33,"Budapest","Sales Representative","Female",370169.756834154
36,"Szeged","Manager","Male",528523.999243491
18,"Budapest","Sales Representative","Male",162502.783625294
26,"Győr","Accountant","Female",91029.7383352234
23,"Pécs","Driver","Female",32724.1941195119
53,"Budapest","Sales Representative","Male",554900.481146613
33,"Debrecen","Nurse","Male",311138.284995842
49,"Budapest","Driver","Male",467959.42729721
58,"Budapest","Sales Representative","Female",586449.524141082
38,"Budapest","Accountant","Male",543028.452093013
43,"Miskolc","Nurse","Female",314233.489515261
19,"Budapest","Accountant","Female",218714.105974655
30,"Pécs","Nurse","Male",347174.909057582
41,"Pécs","Teacher","Female",401526.460005146
44,"Debrecen","Sales Representative","Female",368290.053278892
31,"Miskolc","Sales Representative","Male",296362.14189424
72,"Szombathely","Sales Representative","Female",26493.2480621283
34,"Szeged","Teacher","Female",397079.169715524
41,"Pécs","Nurse","Female",280336.297910484
48,"Győr","Nurse","Female",434599.57754731
40,"Miskolc","Teacher","Male",378341.655509614
32,"Pécs","Teacher","Male",230207.571789032
53,"Debrecen","Engineer","Female",496700.905986932
59,"Budapest","Teacher","Female",576576.867189783
40,"Pécs","Teacher","Male",311654.974986582
47,"Debrecen","Sales Representative","Female",457505.295401263
39,"Debrecen","Sales Representative","Male",363249.406647273
52,"Debrecen","Doctor","Female",602397.904919168
26,"Budapest","Teacher","Male",306932.213807919
68,"Szombathely","Nurse","Female",578575.710088099
33,"Budapest","Doctor","Female",413139.427760453
22,"Budapest","Engineer","Male",204779.826409971
36,"Budapest","Accountant","Male",378821.701238731
42,"Szeged","Driver","Male",336269.011991999
59,"Eger","Sales Representative","Male",437779.657138293
51,"Pécs","Sales Representative","Female",404573.18202705
42,"Debrecen","Software Developer","Male",566972.593742041
23,"Szombathely","Sales Representative","Male",105666.678717576
30,"Eger","Nurse","Female",115550.666214146
38,"Győr","Software Developer","Female",386017.754437392
71,"Budapest","Teacher","Female",58361.5312886361
18,"Debrecen","Driver","Female",59745.8959217189
54,"Miskolc","Doctor","Female",476327.836503931
34,"Miskolc","Nurse","Male",269515.562140834
60,"Budapest","Doctor","Male",751601.713045696
26,"Budapest","Doctor","Female",402637.820325297
42,"Budapest","Driver","Male",411960.003493074
27,"Budapest","Manager","Female",347447.536975458
51,"Miskolc","Nurse","Male",432763.281217005
58,"Budapest","Nurse","Male",641181.599653615
63,"Győr","Teacher","Female",520192.227164047
50,"Pécs","Engineer","Male",528955.069166291
62,"Debrecen","Teacher","Female",506186.589013087
55,"Győr","Sales Representative","Male",477577.982611021
38,"Debrecen","Chef","Female",330604.044923256
46,"Pécs","Sales Representative","Female",325271.842944017
28,"Debrecen","Chef","Female",159689.16573816
38,"Győr","Accountant","Male",423331.202036944
